Estrato_num,Es_Femenino,Es_Primiparo,Es_Activo,Cuotas,Valor_nota_debito,Valor_financiacion,Mora_Semestre_Anterior,N_Moras_Hist,Pct_Mora_Hist,Es_Largo_Plazo,Anio,Semestre,Nivel_Formacion_Ord,En_Mora_Real,Prob_Mora,Prediccion,Cluster,Zona_Riesgo
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
4,1,0,0,36,304694.72,10969010.0,0,0,0.0,1,2023,1,2,1,0.9541335207437116,1,1.0,Rojo (80-100%)
5,1,1,1,5,586640.0,2933200.0,0,0,0.0,0,2023,1,2,0,0.4112769509637722,0,0.0,Amarillo (30-60%)
5,1,1,1,5,586640.0,2933200.0,0,0,0.0,0,2023,1,2,0,0.4112769509637722,0,0.0,Amarillo (30-60%)
5,1,1,1,5,586640.0,2933200.0,0,0,0.0,0,2023,1,2,0,0.4112769509637722,0,0.0,Amarillo (30-60%)
5,1,1,1,5,586640.0,2933200.0,0,0,0.0,0,2023,1,2,0,0.4112769509637722,0,0.0,Amarillo (30-60%)
5,1,1,1,5,586640.0,2933200.0,0,0,0.0,0,2023,1,2,0,0.4112769509637722,0,0.0,Amarillo (30-60%)
4,0,1,1,1,5976800.0,5976800.0,0,0,0.0,0,2023,1,2,0,0.49157920992274323,0,0.0,Amarillo (30-60%)
2,1,1,1,1,3666500.0,3666500.0,0,0,0.0,0,2023,1,2,0,0.44787892850844907,0,0.0,Amarillo (30-60%)
2,0,1,1,5,597680.0,2988400.0,0,0,0.0,0,2023,1,2,0,0.47932264121749024,0,0.0,Amarillo (30-60%)
2,0,1,1,5,597680.0,2988400.0,0,0,0.0,0,2023,1,2,0,0.47932264121749024,0,0.0,Amarillo (30-60%)
2,0,1,1,5,597680.0,2988400.0,0,0,0.0,0,2023,1,2,0,0.47932264121749024,0,0.0,Amarillo (30-60%)
2,0,1,1,5,597680.0,2988400.0,0,0,0.0,0,2023,1,2,0,0.47932264121749024,0,0.0,Amarillo (30-60%)
2,0,1,1,5,597680.0,2988400.0,0,0,0.0,0,2023,1,2,0,0.47932264121749024,0,0.0,Amarillo (30-60%)
3,0,1,0,5,623305.0,3116525.0,0,0,0.0,0,2023,1,2,0,0.45071440136927127,0,0.0,Amarillo (30-60%)
3,0,1,0,5,623305.0,3116525.0,0,0,0.0,0,2023,1,2,0,0.45071440136927127,0,0.0,Amarillo (30-60%)
3,0,1,0,5,623305.0,3116525.0,0,0,0.0,0,2023,1,2,0,0.45071440136927127,0,0.0,Amarillo (30-60%)
3,0,1,0,5,623305.0,3116525.0,0,0,0.0,0,2023,1,2,0,0.45071440136927127,0,0.0,Amarillo (30-60%)
3,0,1,0,5,623305.0,3116525.0,0,0,0.0,0,2023,1,2,0,0.45071440136927127,0,0.0,Amarillo (30-60%)
2,1,1,1,1,5866400.0,5866400.0,0,0,0.0,0,2023,1,2,0,0.4843842698929284,0,0.0,Amarillo (30-60%)
2,1,1,1,1,6605350.0,6605350.0,0,0,0.0,0,2023,1,2,0,0.4967035662911701,0,0.0,Amarillo (30-60%)
3,0,1,1,1,6233050.0,6233050.0,0,0,0.0,0,2023,1,2,0,0.5085718614215281,1,0.0,Amarillo (30-60%)
3,1,1,0,1,6966350.0,6966350.0,0,0,0.0,0,2023,1,2,0,0.4739385088270033,0,0.0,Amarillo (30-60%)
3,1,1,0,1,6967858.780000054,20349289.0,0,0,0.0,1,2023,1,2,1,0.6786415167274845,1,0.0,Naranja (60-80%)
3,0,1,0,1,5134448.0,5134448.0,0,0,0.0,1,2023,1,2,1,0.7199473088294023,1,0.0,Naranja (60-80%)
2,0,1,0,5,586079.0,2930395.0,0,0,0.0,0,2023,1,2,0,0.46326444571799563,0,0.0,Amarillo (30-60%)
2,0,1,0,5,586079.0,2930395.0,0,0,0.0,0,2023,1,2,0,0.46326444571799563,0,0.0,Amarillo (30-60%)
2,0,1,0,5,586079.0,2930395.0,0,0,0.0,0,2023,1,2,0,0.46326444571799563,0,0.0,Amarillo (30-60%)
2,0,1,0,5,586079.0,2930395.0,0,0,0.0,0,2023,1,2,0,0.46326444571799563,0,0.0,Amarillo (30-60%)
2,0,1,0,5,586079.0,2930395.0,0,0,0.0,0,2023,1,2,0,0.46326444571799563,0,0.0,Amarillo (30-60%)
3,1,1,0,5,613445.0,3067225.0,0,0,0.0,0,2023,1,2,0,0.4204171286755929,0,0.0,Amarillo (30-60%)
3,1,1,0,5,613445.0,3067225.0,0,0,0.0,0,2023,1,2,0,0.4204171286755929,0,0.0,Amarillo (30-60%)
3,1,1,0,5,613445.0,3067225.0,0,0,0.0,0,2023,1,2,0,0.4204171286755929,0,0.0,Amarillo (30-60%)
3,1,1,0,5,613445.0,3067225.0,0,0,0.0,0,2023,1,2,0,0.4204171286755929,0,0.0,Amarillo (30-60%)
3,1,1,0,5,613445.0,3067225.0,0,0,0.0,0,2023,1,2,0,0.4204171286755929,0,0.0,Amarillo (30-60%)
4,1,1,1,1,6328000.0,6328000.0,0,0,0.0,0,2023,1,2,0,0.46668624070855863,0,0.0,Amarillo (30-60%)
2,1,1,1,1,6282000.0,6282000.0,0,0,0.0,0,2023,1,2,0,0.4913115090846305,0,0.0,Amarillo (30-60%)
3,1,1,1,5,635035.0,3175175.0,0,0,0.0,0,2023,1,2,0,0.4362172390476308,0,0.0,Amarillo (30-60%)
3,1,1,1,5,635035.0,3175175.0,0,0,0.0,0,2023,1,2,0,0.4362172390476308,0,0.0,Amarillo (30-60%)
3,1,1,1,5,635035.0,3175175.0,0,0,0.0,0,2023,1,2,0,0.4362172390476308,0,0.0,Amarillo (30-60%)
